"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categories/11","categories/12","categories/13","categories/14","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"Alcântaras, Ceará, 62120-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Alcântaras","BR","false","-3.6224054","-40.5206847","Alcântaras","false","ChIJ46jQpa_d6gcRheKN8ju_bnw","62120-000","22","1","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará",,"false","Posto De Saúde","5","https://www.google.com/maps/search/?api=1&query=Posto%20De%20Sa%C3%BAde&query_place_id=ChIJ46jQpa_d6gcRheKN8ju_bnw"
"R. João Barbosa, 401 - Centro, Sobral - CE, 62010-190, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.683573","-40.346611","Centro","false","ChIJAaDiPyDH6gcRqwNcm7KSyRY","62010-190","23","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","State of Ceará","R. João Barbosa, 401","false","Casa de Saúde e Maternidade Perpétuo Socorro",,"https://www.google.com/maps/search/?api=1&query=Casa%20de%20Sa%C3%BAde%20e%20Maternidade%20Perp%C3%A9tuo%20Socorro&query_place_id=ChIJAaDiPyDH6gcRqwNcm7KSyRY"
"R. Teixeira Soares, 808 - Centro, Passo Fundo - RS, 99010-080, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Passo Fundo","BR","false","-28.2602035","-52.4132454","Centro","false","ChIJl4JaKIPA4pQRoioz-fEiLII","99010-080","1","249","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Teixeira Soares, 808","false","Hospital São Vicente de Paulo","4.2","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Vicente%20de%20Paulo&query_place_id=ChIJl4JaKIPA4pQRoioz-fEiLII"
"R. Tiradentes, 295 - Centro, Passo Fundo - RS, 99010-260, Brazil","General hospital","Doctor","Government hospital",,,,,,,,,,,,,"General hospital","Passo Fundo","BR","false","-28.256215","-52.4030136","Centro","false","ChIJ4yhSdn_A4pQRG1OxeuP4Exc","99010-260","2","263","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Tiradentes, 295","false","Hospital de Clínicas de Passo Fundo","3.8","https://www.google.com/maps/search/?api=1&query=Hospital%20de%20Cl%C3%ADnicas%20de%20Passo%20Fundo&query_place_id=ChIJ4yhSdn_A4pQRG1OxeuP4Exc"
"R. Alcídes Moura, 100 - Centro, Passo Fundo - RS, 99010-640, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Passo Fundo","BR","false","-28.2584645","-52.3939078","Centro","false","ChIJj3D_y4e_4pQRL3mOyxhSbdM","99010-640","3","79","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Alcídes Moura, 100","false","Hospital Beneficente Dr. César Santos","3.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Beneficente%20Dr.%20C%C3%A9sar%20Santos&query_place_id=ChIJj3D_y4e_4pQRL3mOyxhSbdM"
"R. Santa Isabel, 276-372, Reriutaba - CE, 62260-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Reriutaba","BR","false","-4.0657897","-40.5266718",,"false","ChIJo9qEvbAjlQcREZVRye5ZY64","62260-000","24","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Santa Isabel, 276-372","false","PSF De Amanaiara",,"https://www.google.com/maps/search/?api=1&query=PSF%20De%20Amanaiara&query_place_id=ChIJo9qEvbAjlQcREZVRye5ZY64"
"juré, Cariré - CE, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Cariré","BR","false","-4.0571284","-40.4813505","Jucá","false","ChIJPdzalkgjlQcRVjVZRoZB9Ic",,"25","2","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","juré","false","Posto De Saude","4","https://www.google.com/maps/search/?api=1&query=Posto%20De%20Saude&query_place_id=ChIJPdzalkgjlQcRVjVZRoZB9Ic"
"Centro, Sobral - Ceará, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6931652","-40.3588275","Centro","false","ChIJG56wufrG6gcRJFX90x5Jn3Q",,"26","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará",,"false","Otorrinolaringologia",,"https://www.google.com/maps/search/?api=1&query=Otorrinolaringologia&query_place_id=ChIJG56wufrG6gcRJFX90x5Jn3Q"
"Tv. Dr. Arthur Leite, 37 - Centro, Passo Fundo - RS, 99020-220, Brazil","General hospital","Private hospital","Hospital",,,,,,,,,,,,,"General hospital","Passo Fundo","BR","false","-28.258191","-52.4092484","Centro","false","ChIJKy4Mf4HA4pQRMfd1HUZswEo","99020-220","4","122","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","Tv. Dr. Arthur Leite, 37","false","Hospital Prontoclínica","3.4","https://www.google.com/maps/search/?api=1&query=Hospital%20Prontocl%C3%ADnica&query_place_id=ChIJKy4Mf4HA4pQRMfd1HUZswEo"
"R. Tranqüilo Basso, 270 - Centro, Tapejara - RS, 99950-000, Brazil","General hospital","Hospital","Private hospital",,,,,,,,,,,,,"General hospital","Tapejara","BR","false","-28.0668847","-52.0144776","Centro","false","ChIJjav0sV1f4pQRjTN7W-WyR68","99950-000","5","37","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Tranqüilo Basso, 270","false","Hospital Santo Antônio","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Santo%20Ant%C3%B4nio&query_place_id=ChIJjav0sV1f4pQRjTN7W-WyR68"
"Centro, Sobral - Ceará, 62010-660, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6935927","-40.3594505","Centro","false","ChIJexdQt_rG6gcRMhS9HiJr1iU",,"27","3","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará",,"false","Emergência Santa Casa de Misericórdia de Unidade de Tratamento Dialítico e Transplante Renal","3.3","https://www.google.com/maps/search/?api=1&query=Emerg%C3%AAncia%20Santa%20Casa%20de%20Miseric%C3%B3rdia%20de%20Unidade%20de%20Tratamento%20Dial%C3%ADtico%20e%20Transplante%20Renal&query_place_id=ChIJexdQt_rG6gcRMhS9HiJr1iU"
"R. Atílio Gusberti, 771 - Centro, Campinas do Sul - RS, 99660-000, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Campinas do Sul","BR","false","-27.7177642","-52.6203698","Centro","false","ChIJ1xEPetc145QRNi4X8B_8aU4","99660-000","6","2","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Atílio Gusberti, 771","false","Hospital Municipal de Campinas do Sul","5","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20de%20Campinas%20do%20Sul&query_place_id=ChIJ1xEPetc145QRNi4X8B_8aU4"
"clinica Arimateia monte - R. Dr. João do Monte, 700 - Alto da Brasília, Sobral - CE, 62010-220, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6861105","-40.3481767","Alto da Brasília","false","ChIJoRR1jh_H6gcR440t07_p6QE","62010-220","28","1","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","State of Ceará","clinica Arimateia monte - R. Dr. João do Monte, 700","false","Clínica Cirúrgica","5","https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Cir%C3%BArgica&query_place_id=ChIJoRR1jh_H6gcR440t07_p6QE"
"R. 13 de Maio, R. José Maria Cisne, Sobral - CE, 62031, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6819833","-40.3639233","Domingos Olímpio","false","ChIJ3SVQyBzH6gcRd1_VEcvPkzA","62031","29","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","State of Ceará","R. 13 de Maio, R. José Maria Cisne","false","IEADIVIME",,"https://www.google.com/maps/search/?api=1&query=IEADIVIME&query_place_id=ChIJ3SVQyBzH6gcRd1_VEcvPkzA"
"BR-222, 225 - Sinhá Sabóia, Sobral - CE, 62014-160, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.7161199","-40.3354144","Sinhá Sabóia","false","ChIJx3ZD8yem6gcR99IzP6pXjDc","62014-160","30","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","State of Ceará","BR-222, 225","false","CSF Patos",,"https://www.google.com/maps/search/?api=1&query=CSF%20Patos&query_place_id=ChIJx3ZD8yem6gcR99IzP6pXjDc"
"R. Jacob Gremmelmaier, 212 - centro, Getúlio Vargas - RS, 99900-000, Brazil","General hospital",,,,,,,,,,,,,,,"General hospital","Getúlio Vargas","BR","false","-27.8839856","-52.222982","centro","false","ChIJ8_kaXYbi4pQRc3PsSTvZCmo","99900-000","7","14","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Jacob Gremmelmaier, 212","false","Hospital São Roque","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Roque&query_place_id=ChIJ8_kaXYbi4pQRc3PsSTvZCmo"
"Mucambinho, Sobral - Ceará, 62021-135, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6797611","-40.3714152","Mucambinho","false","ChIJrQyZwLjG6gcR3ts1-r8vo_I",,"31","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará",,"false","Centro de Saúde da Família Antônio Pádua de Melo",,"https://www.google.com/maps/search/?api=1&query=Centro%20de%20Sa%C3%BAde%20da%20Fam%C3%ADlia%20Ant%C3%B4nio%20P%C3%A1dua%20de%20Melo&query_place_id=ChIJrQyZwLjG6gcR3ts1-r8vo_I"
"Av. Santos Dumont, 241 - Centro, Jacutinga - RS, 99730-000, Brazil","General hospital","Birth center","Medical laboratory",,,,,,,,,,,,,"General hospital","Jacutinga","BR","false","-27.7265814","-52.5376537","Centro","false","ChIJSwQF8Fs345QR3I22SgcizlE","99730-000","8","1","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","Av. Santos Dumont, 241","false","HOSPITAL JACUTINGA","4","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20JACUTINGA&query_place_id=ChIJSwQF8Fs345QR3I22SgcizlE"
"R. Ernesto Dorneles, 1004-1124 - Sertão, RS, 99170-000, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Sertão","BR","false","-27.9882473","-52.2596344","Sertão","false","ChIJi_AeBhTk4pQRBjHJNUbP8aY","99170-000","9","4","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Ernesto Dorneles, 1004-1124","false","Hospital São José","5","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Jos%C3%A9&query_place_id=ChIJi_AeBhTk4pQRBjHJNUbP8aY"
"R. João Barbosa, 401 - Centro, Sobral - CE, 62010-190, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Sobral","BR","false","-3.6836168","-40.3466379","Centro","false","ChIJfwBM9dTH6gcRsbSR_vgo8YY","62010-190","32","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. João Barbosa, 401","false","Instituto Práxis - Unidade Sobral",,"https://www.google.com/maps/search/?api=1&query=Instituto%20Pr%C3%A1xis%20-%20Unidade%20Sobral&query_place_id=ChIJfwBM9dTH6gcRsbSR_vgo8YY"
"R. José Sponchiado, 690 - Centro, Gaurama - RS, 99830-000, Brazil","General hospital","Private hospital",,,,,,,,,,,,,,"General hospital","Gaurama","BR","false","-27.586235","-52.0995945","Centro","false","ChIJbYBl0e4L45QRCfBs2k5XJMk","99830-000","10","3","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. José Sponchiado, 690","false","Hospital Santa Isabel","5","https://www.google.com/maps/search/?api=1&query=Hospital%20Santa%20Isabel&query_place_id=ChIJbYBl0e4L45QRCfBs2k5XJMk"
"R. Lido Tagliari, 931 - Santo Antônio, Estação - RS, 99930-000, Brazil","General hospital","Private hospital",,,,,,,,,,,,,,"General hospital","Estação","BR","false","-27.9131144","-52.2568249","Santo Antônio","false","ChIJoZna9BXi4pQRYGp2NbWb-1U","99930-000","11","8","https://www.google.com/maps/search/Hospital/@-27.9898319,-52.3001881,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-27.989831888286687,-52.30018811119855,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Lido Tagliari, 931","false","Hospital Santo Antônio","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Santo%20Ant%C3%B4nio&query_place_id=ChIJoZna9BXi4pQRYGp2NbWb-1U"
"R. João Barbosa, 738 - Centro, Sobral - CE, 62010-190, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6857238","-40.3493433","Centro","false","ChIJ3Ue2-B_H6gcRJgbx5XuP9oY","62010-190","33","2","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. João Barbosa, 738","false","Cenese - Centro de Nefrologia Sobralense","5","https://www.google.com/maps/search/?api=1&query=Cenese%20-%20Centro%20de%20Nefrologia%20Sobralense&query_place_id=ChIJ3Ue2-B_H6gcRJgbx5XuP9oY"
"CE-253 - Trapiá, Forquilha - CE, 62115-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Forquilha","BR","false","-3.8918689","-40.2596267","Trapiá","false","ChIJR4uyNJVLlQcRW3PZmtOE-Ck","62115-000","34","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","CE-253","false","PSF do Distrito do Trapiá",,"https://www.google.com/maps/search/?api=1&query=PSF%20do%20Distrito%20do%20Trapi%C3%A1&query_place_id=ChIJR4uyNJVLlQcRW3PZmtOE-Ck"
"R. Anahid Andrade, 370 - Centro, Sobral - CE, 62011-000, Brazil","Hospital","Oral surgeon","Surgeon",,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6911062","-40.3523722","Centro","false","ChIJAeLnIJTH6gcRFFbKB3fPrWQ","62011-000","35","2","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Anahid Andrade, 370","false","Buco Maxilo Sobral","5","https://www.google.com/maps/search/?api=1&query=Buco%20Maxilo%20Sobral&query_place_id=ChIJAeLnIJTH6gcRFFbKB3fPrWQ"
"Av. Monsenhor José Aloísio Pinto, 481 - Dom Expedito, Sobral - CE, 62050-255, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.7077153","-40.3428121","Dom Expedito","false","ChIJD6-u967H6gcRig0eCwzh1cA",,"36","35","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Monsenhor José Aloísio Pinto, 481","false","Policlínica de Sobral","4.4","https://www.google.com/maps/search/?api=1&query=Policl%C3%ADnica%20de%20Sobral&query_place_id=ChIJD6-u967H6gcRig0eCwzh1cA"
"Av. Sen. Fernandes Távora, 1314 - Sinhá Sabóia, Sobral - CE, 62050-382, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Sobral","BR","false","-3.7061612","-40.3363158","Sinhá Sabóia","false","ChIJwTQ_csvH6gcRX9xH8XXozWM","62050-382","37","4","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Sen. Fernandes Távora, 1314","false","Clínica Mais Viver - A Sua Clínica","5","https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Mais%20Viver%20-%20A%20Sua%20Cl%C3%ADnica&query_place_id=ChIJwTQ_csvH6gcRX9xH8XXozWM"
"Tv. Raimundo Medeiroas da Frota, 241 - Campo dos Velhos, Sobral - CE, 62030-195, Brazil","Psychiatric hospital",,,,,,,,,,,,,,,"Psychiatric hospital","Sobral","BR","false","-3.6782089","-40.3562037","Campo dos Velhos","false","ChIJiwMMMZHH6gcRmncEqNpHLA8","62030-195","38","2","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Tv. Raimundo Medeiroas da Frota, 241","false","Caps AD - Centro de Assistência Psicossocial Álcool e Drogas","5","https://www.google.com/maps/search/?api=1&query=Caps%20AD%20-%20Centro%20de%20Assist%C3%AAncia%20Psicossocial%20%C3%81lcool%20e%20Drogas&query_place_id=ChIJiwMMMZHH6gcRmncEqNpHLA8"
"Av. Monsenhor José Aloísio Pinto, 300 - 1° Andar - Dom Expedito, Sobral - CE, 62050-100, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Sobral","BR","false","-3.6976003","-40.3482137","Dom Expedito","false","ChIJz6K6iwHH6gcRxAHwuL44pX8","62050-100","39","6","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Monsenhor José Aloísio Pinto, 300 - 1° Andar","false","CMS - Centro Médico Sobralense | Neurologia, Eletroencefalograma e Especialidades Médicas","4.3","https://www.google.com/maps/search/?api=1&query=CMS%20-%20Centro%20M%C3%A9dico%20Sobralense%20%7C%20Neurologia%2C%20Eletroencefalograma%20e%20Especialidades%20M%C3%A9dicas&query_place_id=ChIJz6K6iwHH6gcRxAHwuL44pX8"
"Ao lado da Santa Casa - R. Maj. Franco, 472 - Centro, Sobral - CE, 62010-690, Brazil","Medical Center","Obstetrician-gynecologist","Nephrologist","Neurosurgeon","Otolaryngologist","Physiatrist","Plastic surgeon","Psychologist","Rheumatologist","Urologist",,,,,,"Medical Center","Sobral","BR","false","-3.6931915","-40.3582889","Centro","false","ChIJyUuY1IPH6gcR-PB3hnIo1Ec","62010-690","40","3","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Ao lado da Santa Casa - R. Maj. Franco, 472","false","Santa Clínica Sobralense","4","https://www.google.com/maps/search/?api=1&query=Santa%20Cl%C3%ADnica%20Sobralense&query_place_id=ChIJyUuY1IPH6gcR-PB3hnIo1Ec"
"R. Mal Deodoro, 431 - CENTRO, Dom Aquino - MT, 78830-000, Brazil","General hospital","Medical laboratory",,,,,,,,,,,,,,"General hospital","Dom Aquino","BR","false","-15.8092069","-54.920837","CENTRO","false","ChIJX6jr9oakd5MRUDLqHu8JaPs","78830-000","1","0","https://www.google.com/maps/search/Hospital/@-15.9424827,-54.9549999,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-15.942482738594414,-54.954999896267125,10z?hl=en","Hospital","State of Mato Grosso","R. Mal Deodoro, 431","false","Hospital Bom Jesus",,"https://www.google.com/maps/search/?api=1&query=Hospital%20Bom%20Jesus&query_place_id=ChIJX6jr9oakd5MRUDLqHu8JaPs"
